address,spread1_vacant,spread2_vacant,spread3_vacant,spread4_vacant,spread5_vacant,spread1_permit,spread2_permit,spread3_permit,spread4_permit,spread5_permit,spread1_transfer,spread2_transfer,spread3_transfer,spread4_transfer,spread5_transfer,neighborhood,lat,lon,geometry
525 E THELMA ST,0.03,0.04,0.06,0.09,0.14,0.13,0.19,0.26,0.34,0.44,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1155417580492,40.0195016844637,"c(-75.1155417580492, 40.0195016844637)"
4859 N HOWARD ST,0.04,0.06,0.1,0.15,0.21,0.11,0.15,0.22,0.29,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1247440429202,40.0246085843498,"c(-75.1247440429202, 40.0246085843498)"
4934 C ST,0.04,0.06,0.09,0.14,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1177576793823,40.0247068176068,"c(-75.1177576793823, 40.0247068176068)"
657 E ANNSBURY ST,0.03,0.05,0.08,0.11,0.17,0.14,0.2,0.27,0.36,0.46,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1116016675172,40.0174277192687,"c(-75.1116016675172, 40.0174277192687)"
232 E ELEANOR ST,0.04,0.06,0.09,0.13,0.19,0.11,0.15,0.21,0.29,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1208240535717,40.0232658984752,"c(-75.1208240535717, 40.0232658984752)"
4760 WHITAKER AVE,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.23,0.31,0.41,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1134125822766,40.0214997075107,"c(-75.1134125822766, 40.0214997075107)"
4837 B ST,0.04,0.07,0.1,0.15,0.22,0.11,0.16,0.22,0.3,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.11967140198,40.0235610535966,"c(-75.11967140198, 40.0235610535966)"
4927 ROSEHILL ST,0.04,0.06,0.1,0.14,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1180825594842,40.0245884642541,"c(-75.1180825594842, 40.0245884642541)"
4509 N LEE ST,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1242978723429,40.0185912982088,"c(-75.1242978723429, 40.0185912982088)"
4268 N BODINE ST,0.05,0.08,0.12,0.17,0.25,0.12,0.18,0.25,0.33,0.43,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1316020431112,40.0160712448971,"c(-75.1316020431112, 40.0160712448971)"
4636 WEYMOUTH ST,0.04,0.06,0.1,0.15,0.21,0.12,0.17,0.24,0.32,0.42,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1124194711902,40.0193304783089,"c(-75.1124194711902, 40.0193304783089)"
4417 N 4TH ST,0.07,0.11,0.16,0.23,0.32,0.1,0.14,0.2,0.28,0.37,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1323700965809,40.018269808744,"c(-75.1323700965809, 40.018269808744)"
4813 N HOWARD ST,0.06,0.1,0.14,0.21,0.3,0.08,0.12,0.18,0.25,0.33,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1249495178071,40.0235681203637,"c(-75.1249495178071, 40.0235681203637)"
111 W COURTLAND ST,0.04,0.06,0.1,0.15,0.21,0.1,0.15,0.21,0.29,0.38,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.125250332158,40.0202683964907,"c(-75.125250332158, 40.0202683964907)"
440 W ROOSEVELT BLVD,0.07,0.11,0.16,0.23,0.32,0.07,0.1,0.14,0.2,0.28,0.23,0.25,0.28,0.32,0.35,Feltonville,-75.1327235634764,40.0234003754162,"c(-75.1327235634764, 40.0234003754162)"
514 E COURTLAND ST,0.03,0.04,0.06,0.1,0.15,0.13,0.19,0.26,0.35,0.44,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1158844172079,40.0186800061544,"c(-75.1158844172079, 40.0186800061544)"
